"NIBRS Crimes and Rates by County - Last 3 Years"
"Current date: 3/6/2021 7:49:56 PM (Mountain Standard Time)"
"Jurisdiction by Geography","Offense Type","Incident Date","Number of Crimes",
"Conejos County","Crimes Against Property","2019","10"
"Conejos County","Crimes Against Property","2020","55"
"Conejos County","Arson","2019",""
"Conejos County","Arson","2020","1"
"Conejos County","Bribery","2019",""
"Conejos County","Bribery","2020",""
"Conejos County","Burglary/Breaking & Entering","2019","6"
"Conejos County","Burglary/Breaking & Entering","2020","33"
"Conejos County","Counterfeiting/Forgery","2019",""
"Conejos County","Counterfeiting/Forgery","2020","1"
"Conejos County","Destruction/Damage/Vandalism of Property","2019","2"
"Conejos County","Destruction/Damage/Vandalism of Property","2020","14"
"Conejos County","Embezzlement","2019",""
"Conejos County","Embezzlement","2020",""
"Conejos County","Extortion/Blackmail","2019",""
"Conejos County","Extortion/Blackmail","2020","1"
"Conejos County","False Pretenses/Swindle/Confidence Game","2019",""
"Conejos County","False Pretenses/Swindle/Confidence Game","2020",""
"Conejos County","Credit Card/Automated Teller Machine Fraud","2019",""
"Conejos County","Credit Card/Automated Teller Machine Fraud","2020",""
"Conejos County","Impersonation","2019",""
"Conejos County","Impersonation","2020",""
"Conejos County","Welfare Fraud","2019",""
"Conejos County","Welfare Fraud","2020",""
"Conejos County","Wire Fraud","2019",""
"Conejos County","Wire Fraud","2020",""
"Conejos County","Identity Theft","2019",""
"Conejos County","Identity Theft","2020",""
"Conejos County","Hacking/Computer Invasion","2019",""
"Conejos County","Hacking/Computer Invasion","2020",""
"Conejos County","Robbery","2019",""
"Conejos County","Robbery","2020",""
"Conejos County","Pocket-picking","2019",""
"Conejos County","Pocket-picking","2020",""
"Conejos County","Purse-snatching","2019",""
"Conejos County","Purse-snatching","2020",""
"Conejos County","Shoplifting","2019",""
"Conejos County","Shoplifting","2020",""
"Conejos County","Theft From Building","2019",""
"Conejos County","Theft From Building","2020",""
"Conejos County","Theft From Coin Operated Machine or Device","2019",""
"Conejos County","Theft From Coin Operated Machine or Device","2020",""
"Conejos County","Theft From Motor Vehicle","2019",""
"Conejos County","Theft From Motor Vehicle","2020","1"
"Conejos County","Theft of Motor Vehicle Parts/Accessories","2019",""
"Conejos County","Theft of Motor Vehicle Parts/Accessories","2020",""
"Conejos County","All Other Larceny","2019","1"
"Conejos County","All Other Larceny","2020",""
"Conejos County","Motor Vehicle Theft","2019","1"
"Conejos County","Motor Vehicle Theft","2020","4"
"Conejos County","Stolen Property Offenses","2019",""
"Conejos County","Stolen Property Offenses","2020",""
"Conejos County","Crimes Against Society","2019",""
"Conejos County","Crimes Against Society","2020","1"
"Conejos County","Drug/Narcotic Violations","2019",""
"Conejos County","Drug/Narcotic Violations","2020",""
"Conejos County","Drug Equipment Violations","2019",""
"Conejos County","Drug Equipment Violations","2020",""
"Conejos County","Betting/Wagering","2019",""
"Conejos County","Betting/Wagering","2020",""
"Conejos County","Operating/Promoting/Assisting Gambling","2019",""
"Conejos County","Operating/Promoting/Assisting Gambling","2020",""
"Conejos County","Gambling Equipment Violations","2019",""
"Conejos County","Gambling Equipment Violations","2020",""
"Conejos County","Sports Tampering","2019",""
"Conejos County","Sports Tampering","2020",""
"Conejos County","Pornography/Obscene Material","2019",""
"Conejos County","Pornography/Obscene Material","2020",""
"Conejos County","Prostitution","2019",""
"Conejos County","Prostitution","2020",""
"Conejos County","Assisting or Promoting Prostitution","2019",""
"Conejos County","Assisting or Promoting Prostitution","2020",""
"Conejos County","Purchasing Prostitution","2019",""
"Conejos County","Purchasing Prostitution","2020",""
"Conejos County","Weapon Law Violations","2019",""
"Conejos County","Weapon Law Violations","2020","1"
"Conejos County","Animal Cruelty","2019",""
"Conejos County","Animal Cruelty","2020",""
"Costilla County","Crimes Against Person","2019",""
"Costilla County","Crimes Against Person","2020",""
"Costilla County","Murder and Nonnegligent Manslaughter","2019",""
"Costilla County","Murder and Nonnegligent Manslaughter","2020",""
"Costilla County","Negligent Manslaughter","2019",""
"Costilla County","Negligent Manslaughter","2020",""
"Costilla County","Justifiable Homicide","2019",""
"Costilla County","Justifiable Homicide","2020",""
"Costilla County","Kidnapping/Abduction","2019",""
"Costilla County","Kidnapping/Abduction","2020",""
"Costilla County","Rape","2019",""
"Costilla County","Rape","2020",""
"Costilla County","Sodomy","2019",""
"Costilla County","Sodomy","2020",""
"Costilla County","Sexual Assault With An Object","2019",""
"Costilla County","Sexual Assault With An Object","2020",""
"Costilla County","Fondling","2019",""
"Costilla County","Fondling","2020",""
"Costilla County","Incest","2019",""
"Costilla County","Incest","2020",""
"Costilla County","Statutory Rape","2019",""
"Costilla County","Statutory Rape","2020",""
"Costilla County","Aggravated Assault","2019",""
"Costilla County","Aggravated Assault","2020",""
"Costilla County","Simple Assault","2019",""
"Costilla County","Simple Assault","2020",""
"Costilla County","Intimidation","2019",""
"Costilla County","Intimidation","2020",""
"Costilla County","Human Trafficking, Commercial Sex Acts","2019",""
"Costilla County","Human Trafficking, Commercial Sex Acts","2020",""
"Costilla County","Human Trafficking, Involuntary Servitude","2019",""
"Costilla County","Human Trafficking, Involuntary Servitude","2020",""
"Costilla County","Crimes Against Property","2019",""
"Costilla County","Crimes Against Property","2020",""
"Costilla County","Arson","2019",""
"Costilla County","Arson","2020",""
"Costilla County","Bribery","2019",""
"Costilla County","Bribery","2020",""
"Costilla County","Burglary/Breaking & Entering","2019",""
"Costilla County","Burglary/Breaking & Entering","2020",""
"Costilla County","Counterfeiting/Forgery","2019",""
"Costilla County","Counterfeiting/Forgery","2020",""
"Costilla County","Destruction/Damage/Vandalism of Property","2019",""
"Costilla County","Destruction/Damage/Vandalism of Property","2020",""
"Costilla County","Embezzlement","2019",""
"Costilla County","Embezzlement","2020",""
"Costilla County","Extortion/Blackmail","2019",""
"Costilla County","Extortion/Blackmail","2020",""
"Costilla County","False Pretenses/Swindle/Confidence Game","2019",""
"Costilla County","False Pretenses/Swindle/Confidence Game","2020",""
"Costilla County","Credit Card/Automated Teller Machine Fraud","2019",""
"Costilla County","Credit Card/Automated Teller Machine Fraud","2020",""
"Costilla County","Impersonation","2019",""
"Costilla County","Impersonation","2020",""
"Costilla County","Welfare Fraud","2019",""
"Costilla County","Welfare Fraud","2020",""
"Costilla County","Wire Fraud","2019",""
"Costilla County","Wire Fraud","2020",""
"Costilla County","Identity Theft","2019",""
"Costilla County","Identity Theft","2020",""
"Costilla County","Hacking/Computer Invasion","2019",""
"Costilla County","Hacking/Computer Invasion","2020",""
"Costilla County","Robbery","2019",""
"Costilla County","Robbery","2020",""
"Costilla County","Pocket-picking","2019",""
"Costilla County","Pocket-picking","2020",""
"Costilla County","Purse-snatching","2019",""
"Costilla County","Purse-snatching","2020",""
"Costilla County","Shoplifting","2019",""
"Costilla County","Shoplifting","2020",""
"Costilla County","Theft From Building","2019",""
"Costilla County","Theft From Building","2020",""
"Costilla County","Theft From Coin Operated Machine or Device","2019",""
"Costilla County","Theft From Coin Operated Machine or Device","2020",""
"Costilla County","Theft From Motor Vehicle","2019",""
"Costilla County","Theft From Motor Vehicle","2020",""
"Costilla County","Theft of Motor Vehicle Parts/Accessories","2019",""
"Costilla County","Theft of Motor Vehicle Parts/Accessories","2020",""
"Costilla County","All Other Larceny","2019",""
"Costilla County","All Other Larceny","2020",""
"Costilla County","Motor Vehicle Theft","2019",""
"Costilla County","Motor Vehicle Theft","2020",""
"Costilla County","Stolen Property Offenses","2019",""
"Costilla County","Stolen Property Offenses","2020",""
"Costilla County","Crimes Against Society","2019",""
"Costilla County","Crimes Against Society","2020",""
"Costilla County","Drug/Narcotic Violations","2019",""
"Costilla County","Drug/Narcotic Violations","2020",""
"Costilla County","Drug Equipment Violations","2019",""
"Costilla County","Drug Equipment Violations","2020",""
"Costilla County","Betting/Wagering","2019",""
"Costilla County","Betting/Wagering","2020",""
"Costilla County","Operating/Promoting/Assisting Gambling","2019",""
"Costilla County","Operating/Promoting/Assisting Gambling","2020",""
"Costilla County","Gambling Equipment Violations","2019",""
"Costilla County","Gambling Equipment Violations","2020",""
"Costilla County","Sports Tampering","2019",""
"Costilla County","Sports Tampering","2020",""
"Costilla County","Pornography/Obscene Material","2019",""
"Costilla County","Pornography/Obscene Material","2020",""
"Costilla County","Prostitution","2019",""
"Costilla County","Prostitution","2020",""
"Costilla County","Assisting or Promoting Prostitution","2019",""
"Costilla County","Assisting or Promoting Prostitution","2020",""
"Costilla County","Purchasing Prostitution","2019",""
"Costilla County","Purchasing Prostitution","2020",""
"Costilla County","Weapon Law Violations","2019",""
"Costilla County","Weapon Law Violations","2020",""
"Costilla County","Animal Cruelty","2019",""
"Costilla County","Animal Cruelty","2020",""
"Crowley County","Crimes Against Person","2019","28"
"Crowley County","Crimes Against Person","2020","51"
"Crowley County","Murder and Nonnegligent Manslaughter","2019",""
"Crowley County","Murder and Nonnegligent Manslaughter","2020",""
"Crowley County","Negligent Manslaughter","2019",""
"Crowley County","Negligent Manslaughter","2020",""
"Crowley County","Justifiable Homicide","2019",""
"Crowley County","Justifiable Homicide","2020",""
"Crowley County","Kidnapping/Abduction","2019","1"
"Crowley County","Kidnapping/Abduction","2020","3"
"Crowley County","Rape","2019",""
"Crowley County","Rape","2020","2"
"Crowley County","Sodomy","2019",""
"Crowley County","Sodomy","2020","1"
"Crowley County","Sexual Assault With An Object","2019","1"
"Crowley County","Sexual Assault With An Object","2020",""
"Crowley County","Fondling","2019","1"
"Crowley County","Fondling","2020",""
"Crowley County","Incest","2019",""
"Crowley County","Incest","2020",""
"Crowley County","Statutory Rape","2019",""
"Crowley County","Statutory Rape","2020","1"
"Crowley County","Aggravated Assault","2019","4"
"Crowley County","Aggravated Assault","2020","2"
"Crowley County","Simple Assault","2019","14"
"Crowley County","Simple Assault","2020","19"
"Crowley County","Intimidation","2019","7"
"Crowley County","Intimidation","2020","23"
"Crowley County","Human Trafficking, Commercial Sex Acts","2019",""
"Crowley County","Human Trafficking, Commercial Sex Acts","2020",""
"Crowley County","Human Trafficking, Involuntary Servitude","2019",""
"Crowley County","Human Trafficking, Involuntary Servitude","2020",""
"Crowley County","Crimes Against Property","2019","88"
"Crowley County","Crimes Against Property","2020","91"
"Crowley County","Arson","2019","1"
"Crowley County","Arson","2020","1"
"Crowley County","Bribery","2019",""
"Crowley County","Bribery","2020",""
"Crowley County","Burglary/Breaking & Entering","2019","25"
"Crowley County","Burglary/Breaking & Entering","2020","18"
"Crowley County","Counterfeiting/Forgery","2019","5"
"Crowley County","Counterfeiting/Forgery","2020","3"
"Crowley County","Destruction/Damage/Vandalism of Property","2019","14"
"Crowley County","Destruction/Damage/Vandalism of Property","2020","18"
"Crowley County","Embezzlement","2019",""
"Crowley County","Embezzlement","2020",""
"Crowley County","Extortion/Blackmail","2019",""
"Crowley County","Extortion/Blackmail","2020",""
"Crowley County","False Pretenses/Swindle/Confidence Game","2019","2"
"Crowley County","False Pretenses/Swindle/Confidence Game","2020","2"
"Crowley County","Credit Card/Automated Teller Machine Fraud","2019","1"
"Crowley County","Credit Card/Automated Teller Machine Fraud","2020","3"
"Crowley County","Impersonation","2019","1"
"Crowley County","Impersonation","2020","3"
"Crowley County","Welfare Fraud","2019",""
"Crowley County","Welfare Fraud","2020",""
"Crowley County","Wire Fraud","2019","1"
"Crowley County","Wire Fraud","2020","2"
"Crowley County","Identity Theft","2019",""
"Crowley County","Identity Theft","2020","1"
"Crowley County","Hacking/Computer Invasion","2019",""
"Crowley County","Hacking/Computer Invasion","2020",""
"Crowley County","Robbery","2019",""
"Crowley County","Robbery","2020",""
"Crowley County","Pocket-picking","2019",""
"Crowley County","Pocket-picking","2020",""
"Crowley County","Purse-snatching","2019",""
"Crowley County","Purse-snatching","2020",""
"Crowley County","Shoplifting","2019","2"
"Crowley County","Shoplifting","2020","3"
"Crowley County","Theft From Building","2019","4"
"Crowley County","Theft From Building","2020","5"
"Crowley County","Theft From Coin Operated Machine or Device","2019",""
"Crowley County","Theft From Coin Operated Machine or Device","2020",""
"Crowley County","Theft From Motor Vehicle","2019","7"
"Crowley County","Theft From Motor Vehicle","2020","7"
"Crowley County","Theft of Motor Vehicle Parts/Accessories","2019","2"
"Crowley County","Theft of Motor Vehicle Parts/Accessories","2020","3"
"Crowley County","All Other Larceny","2019","15"
"Crowley County","All Other Larceny","2020","16"
"Crowley County","Motor Vehicle Theft","2019","8"
"Crowley County","Motor Vehicle Theft","2020","5"
"Crowley County","Stolen Property Offenses","2019",""
"Crowley County","Stolen Property Offenses","2020","1"
"Crowley County","Crimes Against Society","2019","22"
"Crowley County","Crimes Against Society","2020","34"
"Crowley County","Drug/Narcotic Violations","2019","17"
"Crowley County","Drug/Narcotic Violations","2020","16"
"Crowley County","Drug Equipment Violations","2019","4"
"Crowley County","Drug Equipment Violations","2020","9"
"Crowley County","Betting/Wagering","2019",""
"Crowley County","Betting/Wagering","2020",""
"Crowley County","Operating/Promoting/Assisting Gambling","2019",""
"Crowley County","Operating/Promoting/Assisting Gambling","2020",""
"Crowley County","Gambling Equipment Violations","2019",""
"Crowley County","Gambling Equipment Violations","2020",""
"Crowley County","Sports Tampering","2019",""
"Crowley County","Sports Tampering","2020",""
"Crowley County","Pornography/Obscene Material","2019",""
"Crowley County","Pornography/Obscene Material","2020",""
"Crowley County","Prostitution","2019",""
"Crowley County","Prostitution","2020",""
"Crowley County","Assisting or Promoting Prostitution","2019",""
"Crowley County","Assisting or Promoting Prostitution","2020",""
"Crowley County","Purchasing Prostitution","2019",""
"Crowley County","Purchasing Prostitution","2020",""
"Crowley County","Weapon Law Violations","2019","1"
"Crowley County","Weapon Law Violations","2020","7"
"Crowley County","Animal Cruelty","2019",""
"Crowley County","Animal Cruelty","2020","2"
"Custer County","Crimes Against Person","2019","61"
"Custer County","Crimes Against Person","2020","63"
"Custer County","Murder and Nonnegligent Manslaughter","2019",""
"Custer County","Murder and Nonnegligent Manslaughter","2020",""
"Custer County","Negligent Manslaughter","2019",""
"Custer County","Negligent Manslaughter","2020",""
"Custer County","Justifiable Homicide","2019",""
"Custer County","Justifiable Homicide","2020",""
"Custer County","Kidnapping/Abduction","2019","2"
"Custer County","Kidnapping/Abduction","2020","4"
"Custer County","Rape","2019",""
"Custer County","Rape","2020","1"
"Custer County","Sodomy","2019",""
"Custer County","Sodomy","2020",""
"Custer County","Sexual Assault With An Object","2019",""
"Custer County","Sexual Assault With An Object","2020",""
"Custer County","Fondling","2019","1"
"Custer County","Fondling","2020",""
"Custer County","Incest","2019",""
"Custer County","Incest","2020",""
"Custer County","Statutory Rape","2019",""
"Custer County","Statutory Rape","2020",""
"Custer County","Aggravated Assault","2019","8"
"Custer County","Aggravated Assault","2020","8"
"Custer County","Simple Assault","2019","10"
"Custer County","Simple Assault","2020","21"
"Custer County","Intimidation","2019","40"
"Custer County","Intimidation","2020","29"
"Custer County","Human Trafficking, Commercial Sex Acts","2019",""
"Custer County","Human Trafficking, Commercial Sex Acts","2020",""
"Custer County","Human Trafficking, Involuntary Servitude","2019",""
"Custer County","Human Trafficking, Involuntary Servitude","2020",""
"Custer County","Crimes Against Property","2019","115"
"Custer County","Crimes Against Property","2020","182"
"Custer County","Arson","2019","1"
"Custer County","Arson","2020","2"
"Custer County","Bribery","2019","1"
"Custer County","Bribery","2020","1"
"Custer County","Burglary/Breaking & Entering","2019","7"
"Custer County","Burglary/Breaking & Entering","2020","26"
"Custer County","Counterfeiting/Forgery","2019","5"
"Custer County","Counterfeiting/Forgery","2020","4"
"Custer County","Destruction/Damage/Vandalism of Property","2019","28"
"Custer County","Destruction/Damage/Vandalism of Property","2020","48"
"Custer County","Embezzlement","2019",""
"Custer County","Embezzlement","2020",""
"Custer County","Extortion/Blackmail","2019","2"
"Custer County","Extortion/Blackmail","2020","2"
"Custer County","False Pretenses/Swindle/Confidence Game","2019","1"
"Custer County","False Pretenses/Swindle/Confidence Game","2020","1"
"Custer County","Credit Card/Automated Teller Machine Fraud","2019","5"
"Custer County","Credit Card/Automated Teller Machine Fraud","2020","5"
"Custer County","Impersonation","2019","4"
"Custer County","Impersonation","2020","6"
"Custer County","Welfare Fraud","2019",""
"Custer County","Welfare Fraud","2020",""
"Custer County","Wire Fraud","2019",""
"Custer County","Wire Fraud","2020","4"
"Custer County","Identity Theft","2019","1"
"Custer County","Identity Theft","2020","7"
"Custer County","Hacking/Computer Invasion","2019",""
"Custer County","Hacking/Computer Invasion","2020","3"
"Custer County","Robbery","2019",""
"Custer County","Robbery","2020","3"
"Custer County","Pocket-picking","2019",""
"Custer County","Pocket-picking","2020",""
"Custer County","Purse-snatching","2019",""
"Custer County","Purse-snatching","2020",""
"Custer County","Shoplifting","2019","6"
"Custer County","Shoplifting","2020","3"
"Custer County","Theft From Building","2019","4"
"Custer County","Theft From Building","2020","5"
"Custer County","Theft From Coin Operated Machine or Device","2019",""
"Custer County","Theft From Coin Operated Machine or Device","2020",""
"Custer County","Theft From Motor Vehicle","2019","4"
"Custer County","Theft From Motor Vehicle","2020","15"
"Custer County","Theft of Motor Vehicle Parts/Accessories","2019","2"
"Custer County","Theft of Motor Vehicle Parts/Accessories","2020","3"
"Custer County","All Other Larceny","2019","38"
"Custer County","All Other Larceny","2020","28"
"Custer County","Motor Vehicle Theft","2019","6"
"Custer County","Motor Vehicle Theft","2020","16"
"Custer County","Stolen Property Offenses","2019",""
"Custer County","Stolen Property Offenses","2020",""
"Custer County","Crimes Against Society","2019","30"
"Custer County","Crimes Against Society","2020","18"
"Custer County","Drug/Narcotic Violations","2019","19"
"Custer County","Drug/Narcotic Violations","2020","6"
"Custer County","Drug Equipment Violations","2019","8"
"Custer County","Drug Equipment Violations","2020","1"
"Custer County","Betting/Wagering","2019",""
"Custer County","Betting/Wagering","2020",""
"Custer County","Operating/Promoting/Assisting Gambling","2019",""
"Custer County","Operating/Promoting/Assisting Gambling","2020",""
"Custer County","Gambling Equipment Violations","2019",""
"Custer County","Gambling Equipment Violations","2020",""
"Custer County","Sports Tampering","2019",""
"Custer County","Sports Tampering","2020",""
"Custer County","Pornography/Obscene Material","2019","1"
"Custer County","Pornography/Obscene Material","2020","2"
"Custer County","Prostitution","2019",""
"Custer County","Prostitution","2020","1"
"Custer County","Assisting or Promoting Prostitution","2019",""
"Custer County","Assisting or Promoting Prostitution","2020",""
"Custer County","Purchasing Prostitution","2019",""
"Custer County","Purchasing Prostitution","2020",""
"Custer County","Weapon Law Violations","2019","2"
"Custer County","Weapon Law Violations","2020","6"
"Custer County","Animal Cruelty","2019",""
"Custer County","Animal Cruelty","2020","2"
"Delta County","Crimes Against Person","2019","240"
"Delta County","Crimes Against Person","2020","345"
"Delta County","Murder and Nonnegligent Manslaughter","2019",""
"Delta County","Murder and Nonnegligent Manslaughter","2020","1"
"Delta County","Negligent Manslaughter","2019",""
"Delta County","Negligent Manslaughter","2020",""
"Delta County","Justifiable Homicide","2019",""
"Delta County","Justifiable Homicide","2020",""
"Delta County","Kidnapping/Abduction","2019","5"
"Delta County","Kidnapping/Abduction","2020","11"
"Delta County","Rape","2019",""
"Delta County","Rape","2020","4"
"Delta County","Sodomy","2019","2"
"Delta County","Sodomy","2020","1"
"Delta County","Sexual Assault With An Object","2019","11"
"Delta County","Sexual Assault With An Object","2020","5"
"Delta County","Fondling","2019",""
"Delta County","Fondling","2020","16"
"Delta County","Incest","2019","1"
"Delta County","Incest","2020",""
"Delta County","Statutory Rape","2019",""
"Delta County","Statutory Rape","2020",""
"Delta County","Aggravated Assault","2019","27"
"Delta County","Aggravated Assault","2020","31"
"Delta County","Simple Assault","2019","102"
"Delta County","Simple Assault","2020","158"
"Delta County","Intimidation","2019","92"
"Delta County","Intimidation","2020","118"
"Delta County","Human Trafficking, Commercial Sex Acts","2019",""
"Delta County","Human Trafficking, Commercial Sex Acts","2020",""
"Delta County","Human Trafficking, Involuntary Servitude","2019",""
"Delta County","Human Trafficking, Involuntary Servitude","2020",""
"Delta County","Crimes Against Property","2019","788"
"Delta County","Crimes Against Property","2020","999"
"Delta County","Arson","2019","8"
"Delta County","Arson","2020","12"
"Delta County","Bribery","2019",""
"Delta County","Bribery","2020","1"
"Delta County","Burglary/Breaking & Entering","2019","110"
"Delta County","Burglary/Breaking & Entering","2020","138"
"Delta County","Counterfeiting/Forgery","2019","13"
"Delta County","Counterfeiting/Forgery","2020","24"
"Delta County","Destruction/Damage/Vandalism of Property","2019","212"
"Delta County","Destruction/Damage/Vandalism of Property","2020","224"
"Delta County","Embezzlement","2019",""
"Delta County","Embezzlement","2020","2"
"Delta County","Extortion/Blackmail","2019",""
"Delta County","Extortion/Blackmail","2020","1"
"Delta County","False Pretenses/Swindle/Confidence Game","2019","30"
"Delta County","False Pretenses/Swindle/Confidence Game","2020","53"
"Delta County","Credit Card/Automated Teller Machine Fraud","2019","3"
"Delta County","Credit Card/Automated Teller Machine Fraud","2020","6"
"Delta County","Impersonation","2019","14"
"Delta County","Impersonation","2020","5"
"Delta County","Welfare Fraud","2019",""
"Delta County","Welfare Fraud","2020",""
"Delta County","Wire Fraud","2019",""
"Delta County","Wire Fraud","2020","1"
"Delta County","Identity Theft","2019","1"
"Delta County","Identity Theft","2020","2"
"Delta County","Hacking/Computer Invasion","2019",""
"Delta County","Hacking/Computer Invasion","2020",""
"Delta County","Robbery","2019","3"
"Delta County","Robbery","2020","3"
"Delta County","Pocket-picking","2019",""
"Delta County","Pocket-picking","2020",""
"Delta County","Purse-snatching","2019",""
"Delta County","Purse-snatching","2020",""
"Delta County","Shoplifting","2019","48"
"Delta County","Shoplifting","2020","90"
"Delta County","Theft From Building","2019","7"
"Delta County","Theft From Building","2020","17"
"Delta County","Theft From Coin Operated Machine or Device","2019",""
"Delta County","Theft From Coin Operated Machine or Device","2020",""
"Delta County","Theft From Motor Vehicle","2019","32"
"Delta County","Theft From Motor Vehicle","2020","68"
"Delta County","Theft of Motor Vehicle Parts/Accessories","2019","6"
"Delta County","Theft of Motor Vehicle Parts/Accessories","2020","19"
"Delta County","All Other Larceny","2019","252"
"Delta County","All Other Larceny","2020","265"
"Delta County","Motor Vehicle Theft","2019","49"
"Delta County","Motor Vehicle Theft","2020","63"
"Delta County","Stolen Property Offenses","2019",""
"Delta County","Stolen Property Offenses","2020","5"
"Delta County","Crimes Against Society","2019","224"
"Delta County","Crimes Against Society","2020","202"
"Delta County","Drug/Narcotic Violations","2019","121"
"Delta County","Drug/Narcotic Violations","2020","103"
"Delta County","Drug Equipment Violations","2019","81"
"Delta County","Drug Equipment Violations","2020","59"
"Delta County","Betting/Wagering","2019",""
"Delta County","Betting/Wagering","2020",""
"Delta County","Operating/Promoting/Assisting Gambling","2019",""
"Delta County","Operating/Promoting/Assisting Gambling","2020",""
"Delta County","Gambling Equipment Violations","2019",""
"Delta County","Gambling Equipment Violations","2020",""
"Delta County","Sports Tampering","2019",""
"Delta County","Sports Tampering","2020",""
"Delta County","Pornography/Obscene Material","2019",""
"Delta County","Pornography/Obscene Material","2020",""
"Delta County","Prostitution","2019",""
"Delta County","Prostitution","2020",""
"Delta County","Assisting or Promoting Prostitution","2019",""
"Delta County","Assisting or Promoting Prostitution","2020",""
"Delta County","Purchasing Prostitution","2019",""
"Delta County","Purchasing Prostitution","2020",""
"Delta County","Weapon Law Violations","2019","22"
"Delta County","Weapon Law Violations","2020","38"
"Delta County","Animal Cruelty","2019",""
"Delta County","Animal Cruelty","2020","2"
"Denver County","Crimes Against Person","2019","11,904"
"Denver County","Crimes Against Person","2020","12,046"
"Denver County","Murder and Nonnegligent Manslaughter","2019","67"
"Denver County","Murder and Nonnegligent Manslaughter","2020","98"
"Denver County","Negligent Manslaughter","2019",""
"Denver County","Negligent Manslaughter","2020","1"
"Denver County","Justifiable Homicide","2019",""
"Denver County","Justifiable Homicide","2020",""
"Denver County","Kidnapping/Abduction","2019","218"
"Denver County","Kidnapping/Abduction","2020","277"
"Denver County","Rape","2019","505"
"Denver County","Rape","2020","479"
"Denver County","Sodomy","2019","220"
"Denver County","Sodomy","2020","178"
"Denver County","Sexual Assault With An Object","2019","17"
"Denver County","Sexual Assault With An Object","2020","14"
"Denver County","Fondling","2019","462"
"Denver County","Fondling","2020","351"
"Denver County","Incest","2019","4"
"Denver County","Incest","2020","3"
"Denver County","Statutory Rape","2019","16"
"Denver County","Statutory Rape","2020","20"
"Denver County","Aggravated Assault","2019","3,523"
"Denver County","Aggravated Assault","2020","4,409"
"Denver County","Simple Assault","2019","5,669"
"Denver County","Simple Assault","2020","5,040"
"Denver County","Intimidation","2019","1,184"
"Denver County","Intimidation","2020","1,173"
"Denver County","Human Trafficking, Commercial Sex Acts","2019","18"
"Denver County","Human Trafficking, Commercial Sex Acts","2020","3"
"Denver County","Human Trafficking, Involuntary Servitude","2019","1"
"Denver County","Human Trafficking, Involuntary Servitude","2020",""
"Denver County","Crimes Against Property","2019","37,166"
"Denver County","Crimes Against Property","2020","46,766"
"Denver County","Arson","2019","110"
"Denver County","Arson","2020","160"
"Denver County","Bribery","2019","9"
"Denver County","Bribery","2020","9"
"Denver County","Burglary/Breaking & Entering","2019","3,962"
"Denver County","Burglary/Breaking & Entering","2020","5,218"
"Denver County","Counterfeiting/Forgery","2019","335"
"Denver County","Counterfeiting/Forgery","2020","220"
"Denver County","Destruction/Damage/Vandalism of Property","2019","5,639"
"Denver County","Destruction/Damage/Vandalism of Property","2020","7,426"
"Denver County","Embezzlement","2019","16"
"Denver County","Embezzlement","2020","25"
"Denver County","Extortion/Blackmail","2019","29"
"Denver County","Extortion/Blackmail","2020","41"
"Denver County","False Pretenses/Swindle/Confidence Game","2019","575"
"Denver County","False Pretenses/Swindle/Confidence Game","2020","482"
"Denver County","Credit Card/Automated Teller Machine Fraud","2019","164"
"Denver County","Credit Card/Automated Teller Machine Fraud","2020","138"
"Denver County","Impersonation","2019","165"
"Denver County","Impersonation","2020","131"
"Denver County","Welfare Fraud","2019",""
"Denver County","Welfare Fraud","2020",""
"Denver County","Wire Fraud","2019",""
"Denver County","Wire Fraud","2020",""
"Denver County","Identity Theft","2019","422"
"Denver County","Identity Theft","2020","1,524"
"Denver County","Hacking/Computer Invasion","2019","253"
"Denver County","Hacking/Computer Invasion","2020","220"
"Denver County","Robbery","2019","1,210"
"Denver County","Robbery","2020","1,225"
"Denver County","Pocket-picking","2019","43"
"Denver County","Pocket-picking","2020","16"
"Denver County","Purse-snatching","2019","69"
"Denver County","Purse-snatching","2020","48"
"Denver County","Shoplifting","2019","2,796"
"Denver County","Shoplifting","2020","2,418"
"Denver County","Theft From Building","2019","1,148"
"Denver County","Theft From Building","2020","1,481"
"Denver County","Theft From Coin Operated Machine or Device","2019","25"
"Denver County","Theft From Coin Operated Machine or Device","2020","21"
"Denver County","Theft From Motor Vehicle","2019","5,277"
"Denver County","Theft From Motor Vehicle","2020","7,217"
"Denver County","Theft of Motor Vehicle Parts/Accessories","2019","2,902"
"Denver County","Theft of Motor Vehicle Parts/Accessories","2020","3,254"
"Denver County","All Other Larceny","2019","6,047"
"Denver County","All Other Larceny","2020","6,430"
"Denver County","Motor Vehicle Theft","2019","5,355"
"Denver County","Motor Vehicle Theft","2020","8,459"
"Denver County","Stolen Property Offenses","2019","615"
"Denver County","Stolen Property Offenses","2020","603"
"Denver County","Crimes Against Society","2019","6,170"
"Denver County","Crimes Against Society","2020","4,334"
"Denver County","Drug/Narcotic Violations","2019","3,611"
"Denver County","Drug/Narcotic Violations","2020","1,921"
"Denver County","Drug Equipment Violations","2019","550"
"Denver County","Drug Equipment Violations","2020","294"
"Denver County","Betting/Wagering","2019","1"
"Denver County","Betting/Wagering","2020",""
"Denver County","Operating/Promoting/Assisting Gambling","2019","3"
"Denver County","Operating/Promoting/Assisting Gambling","2020",""
"Denver County","Gambling Equipment Violations","2019",""
